Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth
80324,3,Flex,>>,-866,-67.6,356,324,464,43.77554582179048,20.967517731619502
80405,1,Flex,>>,2292,206.59,357,326,468,45.44983982011027,21.37420939027939
80420,2,Flex,>>,126,19.34,358,326,466,46.12270069534665,21.656357895152933
80436,3,Flex,>>,-932,-73.49,355,326,465,46.12270069534665,21.656357895152933
80517,1,Flex,>>,2253,203.16,359,328,469,48.4663093899139,22.61192950722736
80532,2,Flex,>>,62,14.07,354,325,466,48.4663093899139,22.61192950722736
80547,3,Flex,>>,-998,-79.3,353,325,464,49.1428006555066,22.8816973280551
80627,1,Flex,>>,2214,199.91,355,328,470,50.68736584235643,23.459161799466628
80643,2,Flex,>>,-2,8.53,355,329,468,51.312506715434125,23.696768757625982
80658,3,Flex,>>,-1064,-85.01,355,326,465,51.312506715434125,23.696768757625982
80738,1,Flex,>>,2175,196.57,359,328,469,52.388546421282726,24.420845812987316
80754,2,Flex,>>,-66,2.81,357,326,467,52.98204709971333,24.70477846489798
80769,3,Flex,>>,-1130,-90.73,354,324,464,52.98204709971333,24.70477846489798
80850,1,Flex,>>,2136,193.05,359,326,470,54.826570394531636,25.58480483169146
80865,2,Flex,>>,-130,-2.81,356,324,467,54.826570394531636,25.58480483169146
80881,3,Flex,>>,-1196,-96.53,357,326,465,55.385615059654,25.825237044314637
80962,1,Flex,>>,2097,189.63,361,329,469,56.51574700420827,26.42807279663484
80977,2,Flex,>>,-194,-8.44,358,326,465,56.863250920898054,26.771580186586302
80992,3,Flex,>>,-1262,-102.24,355,322,464,56.863250920898054,26.771580186586302
81073,1,Flex,>>,2058,186.2,362,330,472,57.729989813846856,27.39640451425402
81087,2,Flex,>>,-258,-14.07,359,327,466,58.328739614654026,27.53619132798961
81102,3,Flex,>>,-1328,-108.04,358,325,466,58.328739614654026,27.53619132798961
81183,1,Flex,>>,2019,182.95,361,327,472,59.9573708517878,28.210089646496865
81198,2,Flex,>>,-322,-19.6,362,326,469,59.9573708517878,28.210089646496865
81212,3,Flex,>>,-1394,-113.67,360,325,465,60.40989528585867,28.505535845687596
81294,1,Flex,>>,1980,179.52,365,327,474,61.19150531701739,29.248221614182064
81309,2,Flex,>>,-386,-25.32,363,325,470,61.54543390083953,29.607202086175
81324,3,Flex,>>,-1460,-119.38,361,324,469,61.54543390083953,29.607202086175
81406,1,Flex,>>,1941,176.18,368,327,476,62.51065949416805,30.337071549575537
81421,2,Flex,>>,-450,-30.86,369,327,476,63.11869826589143,30.625113782743476
81436,3,Flex,>>,-1526,-125.1,366,324,472,63.11869826589143,30.625113782743476
81517,1,Flex,>>,1902,172.84,375,328,481,64.56775149612997,31.59129334605022
81532,2,Flex,>>,-514,-36.48,370,327,475,64.56775149612997,31.59129334605022
81546,3,Flex,>>,-1592,-130.9,372,322,475,65.1386665277951,31.75854944974602
81627,1,Flex,>>,1863,169.41,379,329,481,66.22222824694134,32.09903038932878
81641,2,Flex,>>,-578,-41.85,378,329,479,66.22222824694134,32.09903038932878
81656,3,Flex,>>,-1658,-136.44,377,324,477,66.71169829430666,32.25003216485193
81737,1,Flex,>>,1824,166.07,382,327,487,67.69710748703318,32.74302698123806
81752,2,Flex,>>,-642,-47.3,383,329,480,68.04638329847576,33.04028270120881
81766,3,Flex,>>,-1724,-142.24,382,326,480,68.04638329847576,33.04028270120881
81847,1,Flex,>>,1785,162.55,389,330,492,68.9529699354051,33.652226218961715
81863,2,Flex,>>,-706,-52.66,388,329,489,68.9529699354051,33.652226218961715
81878,3,Flex,>>,-1790,-147.96,386,327,486,69.36083130354895,33.66420950673486
81959,1,Flex,>>,1746,159.21,393,335,497,70.04972137650245,33.83008773251356
81974,2,Flex,>>,-770,-58.2,395,332,494,70.04972137650245,33.83008773251356
81989,3,Flex,>>,-1856,-153.67,394,332,494,70.35244423617955,33.871232245756715
82070,1,Flex,>>,1707,155.87,402,335,503,71.31253175183862,33.61216863134293
82085,2,Flex,>>,-834,-63.65,401,335,498,71.69802870467817,33.4291197222952
82100,3,Flex,>>,-1922,-159.3,398,335,500,71.69802870467817,33.4291197222952
82182,1,Flex,>>,1668,152.35,409,338,507,72.52852671101552,33.201893249346305
82197,2,Flex,>>,-898,-69.1,407,334,503,72.52852671101552,33.201893249346305
82212,3,Flex,>>,-1988,-165.1,408,337,505,72.88292736183601,33.04670408352749
82293,1,Flex,>>,1629,148.92,417,342,515,73.29369167283099,33.16698666215645
82308,2,Flex,>>,-962,-74.46,412,338,511,73.29369167283099,33.16698666215645
82323,3,Flex,>>,-2054,-170.73,412,340,515,73.56319520627395,33.235249561116916
82405,1,Flex,>>,1590,145.49,416,349,524,74.09673412066162,33.43314019191774
82419,2,Flex,>>,-1026,-80.09,416,344,522,74.23843544199877,33.50277305632245
82435,3,Flex,>>,-2120,-176.26,415,346,521,74.23843544199877,33.50277305632245
82516,1,Flex,>>,1551,142.15,429,359,539,74.7307667998783,33.65122171065465
82531,2,Flex,>>,-1090,-85.54,427,357,534,74.7307667998783,33.65122171065465
82545,3,Flex,>>,-2186,-181.98,427,356,532,75.00216595345543,33.499497885292705
82626,1,Flex,>>,1512,138.81,435,368,550,75.32613212970989,33.42896508028076
82641,2,Flex,>>,-1154,-91.08,432,365,547,75.32613212970989,33.42896508028076
82655,3,Flex,>>,-2252,-187.6,430,366,546,75.48559125089567,33.42797649652204
82737,1,Flex,>>,1473,135.47,443,378,561,75.60390239775174,33.601230570584434
82752,2,Flex,>>,-1218,-96.79,438,378,562,75.64057915137694,33.62958812948416
82767,3,Flex,>>,-2318,-193.41,433,377,561,75.64057915137694,33.62958812948416
82848,1,Flex,>>,1434,132.13,444,395,582,75.7887197618636,33.882293960646706
82863,2,Flex,>>,-1282,-102.51,443,391,580,75.7887197618636,33.882293960646706
82878,3,Flex,>>,-2384,-199.3,436,390,578,75.7915269989247,33.97987312067571
82959,1,Flex,>>,1395,128.88,444,406,597,75.8743849110763,34.085803225393974
82974,2,Flex,>>,-1346,-108.22,440,403,591,75.8743849110763,34.085803225393974
82988,3,Flex,>>,-2450,-205.01,440,403,596,75.95811536578543,34.09472550033151
83069,1,Flex,>>,1356,125.63,449,422,613,76.09771539111779,33.89711430705432
83083,2,Flex,>>,-1410,-113.76,448,421,612,76.18084429201153,33.796945680448744
83099,3,Flex,>>,-2516,-210.9,445,422,613,76.18084429201153,33.796945680448744
83180,1,Flex,>>,1317,122.29,454,433,628,76.3844131927956,33.56839764314941
83195,2,Flex,>>,-1474,-119.56,451,425,624,76.3844131927956,33.56839764314941
83210,3,Flex,>>,-2582,-216.79,449,430,622,76.37159398589719,33.513857058763634
83290,1,Flex,>>,1278,119.12,458,445,642,76.1749927868254,33.51126309175556
83305,2,Flex,>>,-1538,-125.19,452,442,637,76.1749927868254,33.51126309175556
83321,3,Flex,>>,-2648,-222.59,452,441,637,76.0796410651847,33.576036839894215
83402,1,Flex,>>,1239,115.87,458,455,653,75.75010087038376,33.75898307107463
83417,2,Flex,>>,-1602,-130.73,456,454,650,75.60605958444508,33.917782630640566
83433,3,Flex,>>,-2714,-228.4,455,453,649,75.60605958444508,33.917782630640566
83514,1,Flex,>>,1200,112.79,462,468,666,75.05479018722188,34.29367431020328
83530,2,Flex,>>,-1666,-136.26,461,462,661,75.05479018722188,34.29367431020328
83545,3,Flex,>>,-2780,-234.2,456,462,660,74.79354978883617,34.393432078483464
83626,1,Flex,>>,1161,109.63,462,476,675,74.0788402110501,34.37914823781125
83641,2,Flex,>>,-1730,-141.8,460,475,676,74.0788402110501,34.37914823781125
83656,3,Flex,>>,-2846,-240.0,459,472,668,73.76846166331777,34.235531227688355
83737,1,Flex,>>,1122,106.37,465,485,686,72.8571824534491,33.88958805338217
83752,2,Flex,>>,-1794,-147.16,460,480,682,72.36600108077992,33.6853094833466
83767,3,Flex,>>,-2912,-245.8,459,481,679,72.36600108077992,33.6853094833466
83848,1,Flex,>>,1083,103.21,470,491,693,70.80778202235048,33.27781811703386
83862,2,Flex,>>,-1858,-152.7,467,488,690,70.80778202235048,33.27781811703386
83877,3,Flex,>>,-2978,-251.52,464,486,686,70.2872589584158,33.22294689297293
83958,1,Flex,>>,1044,99.96,477,504,700,69.33131082367387,33.14756727739889
83972,2,Flex,>>,-1922,-158.15,479,505,701,69.33131082367387,33.14756727739889
83987,3,Flex,>>,-3044,-257.14,474,502,702,68.90292183956447,33.08928808688727
84068,1,Flex,>>,1005,96.7,483,514,710,67.76512337216911,33.05822886761572
84083,2,Flex,>>,-1986,-163.78,480,513,708,67.28949781435901,32.93086291571778
84098,3,Flex,>>,-3110,-262.86,481,509,701,67.28949781435901,32.93086291571778
84178,1,Flex,>>,966,93.54,491,523,717,65.8873829960201,32.67501385690385
84193,2,Flex,>>,-2050,-169.23,484,516,712,65.8873829960201,32.67501385690385
84208,3,Flex,>>,-3176,-268.4,484,515,715,65.8873829960201,32.67501385690385
84289,1,Flex,>>,927,90.37,502,534,729,64.45354841254418,32.599704502175534
84304,2,Flex,>>,-2114,-174.59,499,532,729,64.45354841254418,32.599704502175534
84319,3,Flex,>>,-3242,-274.2,496,528,724,64.03054950316434,32.567779565340075
84401,1,Flex,>>,888,87.03,510,540,738,63.22323829821597,32.49033148783278
84415,2,Flex,>>,-2178,-179.87,508,533,737,62.97711152784842,32.379527830710316
84430,3,Flex,>>,-3308,-279.91,505,530,727,62.97711152784842,32.379527830710316
84511,1,Flex,>>,849,83.78,516,543,771,62.14243456419908,32.335455327042055
84527,2,Flex,>>,-2242,-185.23,514,539,732,62.14243456419908,32.335455327042055
84542,3,Flex,>>,-3374,-285.36,510,537,731,61.832218540357594,32.280518123580386
84622,1,Flex,>>,810,80.53,522,546,744,60.957057044715086,32.28947554612055
84637,2,Flex,>>,-2306,-190.51,519,544,741,60.957057044715086,32.28947554612055
84652,3,Flex,>>,-3440,-291.08,517,543,741,60.60394034191833,32.23846672295761
84733,1,Flex,>>,771,77.36,523,548,748,59.972978860456806,31.959120819645136
84748,2,Flex,>>,-2370,-195.6,519,544,751,59.58009248719338,31.880357770510617
84763,3,Flex,>>,-3506,-296.79,519,544,778,59.58009248719338,31.880357770510617
84844,1,Flex,>>,732,74.37,527,552,776,58.32678648903702,31.58079688351389
84859,2,Flex,>>,-2434,-200.97,526,546,786,58.32678648903702,31.58079688351389
84874,3,Flex,>>,-3572,-302.51,523,546,758,58.32678648903702,31.58079688351389
84956,1,Flex,>>,693,71.3,532,555,764,57.18289207888408,31.536718951389346
84971,2,Flex,>>,-2498,-206.07,528,552,760,57.18289207888408,31.536718951389346
84986,3,Flex,>>,-3638,-307.78,530,550,774,56.871330175183935,31.47896273005131
85068,1,Flex,>>,654,68.31,533,559,762,56.37966240728477,31.34225703983191
85082,2,Flex,>>,-2562,-211.08,527,549,753,56.05472173935976,31.231837784804718
85097,3,Flex,>>,-3704,-313.05,526,549,750,56.05472173935976,31.231837784804718
85178,1,Flex,>>,615,65.14,539,562,782,55.021401767998874,30.924196369586227
85193,2,Flex,>>,-2626,-215.91,526,551,765,55.021401767998874,30.924196369586227
85208,3,Flex,>>,-3770,-318.68,524,545,765,55.021401767998874,30.924196369586227
85289,1,Flex,>>,576,61.89,532,558,784,54.00428148882982,30.745970952430902
85305,2,Flex,>>,-2690,-220.48,525,547,790,54.00428148882982,30.745970952430902
85320,3,Flex,>>,-3836,-323.78,520,545,784,53.69681889748639,30.706711818826342
85401,1,Flex,<<,576,58.9,532,557,799,53.24519451537222,30.478359222721622
85416,2,Flex,<<,-2690,-225.23,533,560,807,53.02598765637239,30.317593615863558
85431,3,Flex,<<,-3836,-328.88,532,559,762,53.02598765637239,30.317593615863558
85513,1,Flex,<<,615,58.46,539,564,760,52.42680232055346,29.760852000085777
85527,2,Flex,<<,-2626,-226.11,542,568,770,52.42680232055346,29.760852000085777
85542,3,Flex,<<,-3770,-330.29,545,570,779,52.212327398424236,29.580848060129565
85622,1,Flex,<<,654,58.46,549,575,776,51.51565145654115,29.48884221050681
85638,2,Flex,<<,-2562,-226.11,548,576,781,51.51565145654115,29.48884221050681
85653,3,Flex,<<,-3704,-330.37,549,577,779,51.13559210463382,29.559391943148306
85734,1,Flex,<<,693,58.55,548,577,782,50.289076283557634,29.663737124349133
85749,2,Flex,<<,-2498,-224.44,545,572,779,49.85543783073257,29.645600116594423
85764,3,Flex,<<,-3638,-326.15,544,573,775,49.85543783073257,29.645600116594423
85846,1,Flex,<<,732,61.01,544,575,779,48.76853833286319,29.305130918998447
85861,2,Flex,<<,-2434,-219.78,542,573,773,48.76853833286319,29.305130918998447
85876,3,Flex,<<,-3572,-321.05,540,569,771,48.52316964001369,29.174942903817225
85957,1,Flex,<<,771,64.09,538,566,771,48.16075425284225,28.790627382171643
85972,2,Flex,<<,-2370,-214.77,537,567,768,48.16075425284225,28.790627382171643
85987,3,Flex,<<,-3506,-315.43,535,563,768,47.978059321286885,28.671412075102793
86068,1,Flex,<<,810,67.25,533,564,764,47.54685272811258,28.585517599660854
86083,2,Flex,<<,-2306,-209.58,530,559,760,47.43242830924042,28.50202268483335
86098,3,Flex,<<,-3440,-309.8,527,559,758,47.43242830924042,28.50202268483335
86180,1,Flex,<<,849,70.42,524,554,754,46.82865997716742,28.288922229768147
86195,2,Flex,<<,-2242,-204.22,521,553,750,46.82865997716742,28.288922229768147
86210,3,Flex,<<,-3374,-304.0,518,548,748,46.756483043902044,28.194051017359634
86291,1,Flex,<<,888,73.76,519,546,743,46.53121001655083,27.843378317263735
86306,2,Flex,<<,-2178,-198.59,516,543,736,46.53121001655083,27.843378317263735
86322,3,Flex,<<,-3308,-298.29,515,541,738,46.3668901686602,27.793964965405053
86403,1,Flex,<<,927,77.1,514,539,753,46.22291047767001,27.71318956732027
86418,2,Flex,<<,-2114,-192.97,511,532,750,46.16533521510313,27.69299465480509
86433,3,Flex,<<,-3242,-292.48,509,535,748,46.16533521510313,27.69299465480509
86514,1,Flex,<<,966,80.62,507,532,727,45.80530527720261,27.420672433206814
86530,2,Flex,<<,-2050,-187.52,505,526,721,45.80530527720261,27.420672433206814
86545,3,Flex,<<,-3176,-286.59,503,521,721,45.71031233890861,27.346998831041347
86626,1,Flex,<<,1005,83.96,500,518,738,45.36124939678726,27.365588598121924
86641,2,Flex,<<,-1986,-181.71,501,519,743,45.36124939678726,27.365588598121924
86657,3,Flex,<<,-3110,-280.79,494,515,754,45.32605671304947,27.326994057726054
86737,1,Flex,<<,1044,87.21,493,510,712,45.26070834569841,27.35245621064344
86752,2,Flex,<<,-1922,-176.26,491,504,707,45.27144407508904,27.331416384680956
86767,3,Flex,<<,-3044,-274.99,489,505,704,45.27144407508904,27.331416384680956
86848,1,Flex,<<,1083,90.64,489,500,696,45.370491498689034,27.014149140813558
86863,2,Flex,<<,-1858,-170.64,487,502,694,45.370491498689034,27.014149140813558
86878,3,Flex,<<,-2978,-269.19,484,497,689,45.3285813190646,26.96889372853051
86959,1,Flex,<<,1122,94.15,483,496,686,45.034597458159965,26.98092183284268
86974,2,Flex,<<,-1794,-165.01,480,491,681,45.034597458159965,26.98092183284268
86989,3,Flex,<<,-2912,-263.47,478,490,678,44.95877862086605,26.869053393392257
87070,1,Flex,<<,1161,97.58,481,492,679,44.616616955136564,26.773393974525998
87086,2,Flex,<<,-1730,-159.3,478,489,676,44.52735371258527,26.72943063743832
87101,3,Flex,<<,-2846,-257.67,476,485,671,44.52735371258527,26.72943063743832
87182,1,Flex,<<,1200,100.84,480,486,670,44.61559562718182,26.34225197931972
87197,2,Flex,<<,-1666,-153.76,473,483,664,44.61559562718182,26.34225197931972
87212,3,Flex,<<,-2780,-251.87,471,480,667,44.77658430342838,26.208411450455998
87294,1,Flex,<<,1239,104.35,476,481,662,44.89920300121855,26.13738386745198
87309,2,Flex,<<,-1602,-148.13,472,474,656,44.93096246101297,26.14374061821429
87323,3,Flex,<<,-2714,-246.07,467,476,657,44.93096246101297,26.14374061821429
87404,1,Flex,<<,1278,107.69,472,472,656,44.734891158936634,26.45301932857953
87418,2,Flex,<<,-1538,-142.51,467,471,650,44.68244181807168,26.601790717178737
87433,3,Flex,<<,-2648,-240.44,467,466,647,44.68244181807168,26.601790717178737
87514,1,Flex,<<,1317,111.12,468,465,645,44.577170387188325,26.61314464808009
87528,2,Flex,<<,-1474,-136.97,463,462,644,44.577170387188325,26.61314464808009
87544,3,Flex,<<,-2582,-234.55,465,465,640,44.594951649806006,26.5218730320218
87625,1,Flex,<<,1356,114.46,467,461,637,44.502967532638976,26.383253798662707
87640,2,Flex,<<,-1410,-131.34,463,460,633,44.502967532638976,26.383253798662707
87654,3,Flex,<<,-2516,-228.75,463,459,632,44.595058132262594,26.19940330710792
87736,1,Flex,<<,1395,117.89,464,456,630,44.59944934170514,26.232693081957738
87751,2,Flex,<<,-1346,-125.8,464,454,627,44.560138765463506,26.355376557224623
87767,3,Flex,<<,-2450,-222.86,461,451,623,44.560138765463506,26.355376557224623
87848,1,Flex,<<,1434,121.32,460,447,623,44.528836520023624,26.59593527885097
87863,2,Flex,<<,-1282,-120.09,460,450,619,44.528836520023624,26.59593527885097
87877,3,Flex,<<,-2384,-217.14,457,445,619,44.558420490225416,26.571964893814744
87959,1,Flex,<<,1473,124.75,461,446,621,44.723756815108274,26.289646690983368
87974,2,Flex,<<,-1218,-114.37,457,442,616,44.723756815108274,26.289646690983368
87989,3,Flex,<<,-2318,-211.34,456,443,616,44.91468000931505,26.023053631419373
88070,1,Flex,<<,1512,128.18,461,441,614,45.051438613060284,25.911117042517386
88085,2,Flex,<<,-1154,-108.84,456,435,611,44.87342371790355,26.097639404908946
88100,3,Flex,<<,-2252,-205.54,459,439,610,44.87342371790355,26.097639404908946
88180,1,Flex,<<,1551,131.52,457,434,609,44.679172261872765,26.381548395136086
88195,2,Flex,<<,-1090,-103.21,457,432,604,44.679172261872765,26.381548395136086
88210,3,Flex,<<,-2186,-199.65,457,430,601,44.600475989246775,26.426482483679408
88291,1,Flex,<<,1590,134.95,457,429,602,44.54228799595279,26.38979206615091
88306,2,Flex,<<,-1026,-97.49,454,426,599,44.54228799595279,26.38979206615091
88321,3,Flex,<<,-2120,-193.85,455,423,595,44.554786510377255,26.346784251017226
88402,1,Flex,<<,1629,138.37,457,423,593,44.64701303897112,26.311486540019626
88417,2,Flex,<<,-962,-92.04,456,419,588,44.606234607747766,26.353210782612933
88432,3,Flex,<<,-2054,-188.13,454,418,586,44.606234607747766,26.353210782612933
88514,1,Flex,<<,1668,141.71,454,418,590,44.70619353601222,26.207451895235604
88529,2,Flex,<<,-898,-86.33,454,418,587,44.70619353601222,26.207451895235604
88544,3,Flex,<<,-1988,-182.33,451,414,586,44.67852667993474,26.167688067448243
88625,1,Flex,<<,1707,145.14,452,414,587,44.480940874662174,26.27721507640561
88640,2,Flex,<<,-834,-80.7,452,412,583,44.480940874662174,26.27721507640561
88655,3,Flex,<<,-1922,-176.35,449,413,583,44.4272876168553,26.25410349108496
88736,1,Flex,<<,1746,148.57,450,414,583,44.39941117402175,26.198590055744063
88752,2,Flex,<<,-770,-74.99,448,409,582,44.360982431510664,26.155006143546508
88767,3,Flex,<<,-1856,-170.64,448,410,578,44.360982431510664,26.155006143546508
88848,1,Flex,<<,1785,152.09,449,410,578,44.49176193121568,25.956217452255977
88863,2,Flex,<<,-706,-69.54,448,409,575,44.49176193121568,25.956217452255977
88878,3,Flex,<<,-1790,-164.92,445,404,570,44.54804020346096,25.96469144084085
88959,1,Flex,<<,1824,155.43,448,406,573,44.61181749936942,26.006633433562264
88974,2,Flex,<<,-642,-63.82,445,407,573,44.61181749936942,26.006633433562264
88989,3,Flex,<<,-1724,-159.21,444,404,567,44.681292392230624,25.986054738216374
89071,1,Flex,<<,1863,158.86,440,406,569,44.70256541656222,25.967476965004025
89086,2,Flex,<<,-578,-58.2,440,403,566,44.72616636265425,25.91698512978523
89101,3,Flex,<<,-1658,-153.32,436,405,564,44.72616636265425,25.91698512978523
89181,1,Flex,<<,1902,162.29,441,406,565,44.82714173296068,25.900550044474016
89197,2,Flex,<<,-514,-52.57,440,406,566,44.82714173296068,25.900550044474016
