Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA0
154608,4,-24.158000000000005,-3.7099999999999973,4,-0.42163664069679024,-2.5949206252801296,340
154720,4,-27.868000000000006,-3.710000000000001,4,-0.48638835594577984,-2.659672340529119,329
154831,4,-31.614000000000004,-3.7459999999999987,4,-0.5517683897254875,-2.725052374308827,314
154942,4,-35.428000000000004,-3.814,4,-0.6183352473965511,-2.7916192319798903,309
155054,4,-39.330000000000005,-3.902000000000001,4,-0.68643799480937,-2.8597219793927096,307
155165,4,-43.26800000000001,-3.9380000000000024,4,-0.7551690607529067,-2.928453045336246,304
155276,4,-47.190000000000005,-3.921999999999997,4,-0.8236208740161242,-2.9969048585994633,302
155387,4,-51.092000000000006,-3.902000000000001,4,-0.8917236214289429,-3.065007606012282,300
155499,4,-54.960000000000015,-3.868000000000009,4,-0.9592329568960838,-3.132516941479423,298
155610,4,-58.812,-3.8519999999999825,4,-1.026463039682905,-3.1997470242662445,295
155721,4,-62.682,-3.8700000000000045,4,-1.0940072817350857,-3.2672912663184253,297
155832,4,-66.55,-3.867999999999995,4,-1.1615166172022262,-3.334800601785566,294
155944,4,-70.436,-3.88600000000001,4,-1.229340111934726,-3.4026240965180654,295
156055,4,-74.358,-3.921999999999997,4,-1.2977919251979437,-3.471075909781283,294
156167,4,-78.244,-3.8859999999999957,4,-1.365615419930443,-3.5388994045137823,292
156278,4,-82.09400000000001,-3.8500000000000085,4,-1.432810596132225,-3.606094580715564,293
156390,4,-85.944,-3.8499999999999943,4,-1.5000057723340066,-3.673289756917346,292
156501,4,-89.70599999999999,-3.7619999999999862,4,-1.565665058794033,-3.7389490433773727,292
156613,4,-93.346,-3.640000000000015,4,-1.629195043566627,-3.8024790281499663,294
156723,4,-96.458,-3.1119999999999948,4,-1.6835096898886903,-3.85679367447203,297
156835,4,-98.83200000000001,-2.3740000000000094,4,-1.7249438063310358,-3.898227790914375,300
156946,4,-100.274,-1.441999999999993,4,-1.750111454144794,-3.923395438728133,303
157057,4,-100.346,-0.07200000000000273,4,-1.75136809120623,-3.9246520757895693,303
180920,4,124.34400000000001,-1.0019999999999953,5,2.1702122050998294,0.0,475
