Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA1
129455,5,-159.668,-3.7439999999999714,3,-2.786732310074306,-3.0349530362929396,273
129566,5,-163.378,-3.7099999999999795,3,-2.8514840253232956,-3.099704751541929,273
129676,5,-167.07,-3.6920000000000073,3,-2.915921581306926,-3.1641423075255597,268
129786,5,-170.78,-3.710000000000008,3,-2.980673296555916,-3.2288940227745497,269
129896,5,-174.48999999999998,-3.7099999999999795,3,-3.0454250118049053,-3.293645738023539,267
130006,5,-178.2,-3.710000000000008,3,-3.110176727053895,-3.3583974532725285,267
130117,5,-181.944,-3.7439999999999998,3,-3.175521854248563,-3.4237425804671964,265
130226,5,-185.618,-3.6740000000000066,3,-3.2396452509668343,-3.487865977185468,266
130336,5,-189.31,-3.6920000000000073,3,-3.3040828069504653,-3.552303533169099,263
130446,5,-193.02,-3.710000000000008,3,-3.368834522199455,-3.6170552484180885,265
130555,5,-196.73000000000002,-3.710000000000008,3,-3.433586237448445,-3.6818069636670785,265
130665,5,-200.44,-3.7099999999999795,3,-3.498337952697434,-3.7465586789160676,264
130775,5,-203.728,-3.288000000000011,3,-3.5557243785030077,-3.8039451047216413,268
130884,5,-206.22400000000002,-2.4960000000000093,3,-3.5992877966327863,-3.84750852285142,271
130994,5,-207.42,-1.1959999999999695,3,-3.6201619344866383,-3.868382660705272,274
154729,5,14.222,-0.9860000000000024,4,0.24822072621863353,0.0,389
154838,5,11.462,-2.76,4,0.20004963886359003,-0.048171087355043496,389
154948,5,7.909999999999999,-3.5520000000000005,4,0.13805554383275145,-0.11016518238588208,391
155057,5,4.096,-3.813999999999999,4,0.07148868616168774,-0.1767320400569458,390
155167,5,0.26400000000000007,-3.832,4,0.0046076692252650315,-0.2436130569933685,389
155277,5,-3.586,-3.85,4,-0.06258750697651666,-0.31080823319515016,390
155387,5,-7.4719999999999995,-3.8859999999999997,4,-0.1304110017090163,-0.3786317279276498,389
155497,5,-11.303999999999998,-3.831999999999999,4,-0.197292018645439,-0.44551274486407255,387
155607,5,-15.12,-3.8160000000000007,4,-0.26389378290154264,-0.5121145091201762,389
155717,5,-18.936,-3.8160000000000007,4,-0.33049554715764623,-0.5787162733762797,388
155826,5,-22.734,-3.798000000000002,4,-0.3967831521483909,-0.6450038783670244,387
155936,5,-26.55,-3.815999999999999,4,-0.46338491640449453,-0.7116056426231281,389
156046,5,-30.4,-3.849999999999998,4,-0.5305800926062761,-0.7788008188249097,387
156155,5,-34.25,-3.8500000000000014,4,-0.5977752688080579,-0.8459959950266914,388
156265,5,-38.1,-3.8500000000000014,4,-0.6649704450098396,-0.9131911712284732,388
156375,5,-41.967999999999996,-3.867999999999995,4,-0.7324797804769801,-0.9807005066956137,386
156485,5,-45.818,-3.8500000000000014,4,-0.7996749566787619,-1.0478956828973953,382
156596,5,-49.634,-3.8160000000000025,4,-0.8662767209348655,-1.114497447153499,382
156706,5,-53.45,-3.8160000000000025,4,-0.9328784851909692,-1.1810992114096026,380
156817,5,-57.248000000000005,-3.798000000000002,4,-0.9991660901817139,-1.2473868164003474,380
156927,5,-61.064,-3.8159999999999954,4,-1.0657678544378173,-1.3139885806564509,380
157036,5,-64.862,-3.7979999999999947,4,-1.132055459428562,-1.3802761856471955,377
157146,5,-68.67800000000001,-3.8160000000000167,4,-1.1986572236846658,-1.4468779499032993,377
157256,5,-72.476,-3.7979999999999876,4,-1.2649448286754104,-1.513165554894044,374
157365,5,-76.256,-3.780000000000001,4,-1.330918274400796,-1.5791390006194295,371
157475,5,-80.0,-3.7439999999999998,4,-1.3962634015954636,-1.6444841278140971,371
157584,5,-83.762,-3.7620000000000005,4,-1.4619226880554903,-1.7101434142741239,365
157694,5,-87.542,-3.780000000000001,4,-1.527896133780876,-1.7761168599995096,363
157804,5,-91.322,-3.780000000000001,4,-1.5938695795062616,-1.8420903057248952,355
157913,5,-95.102,-3.780000000000001,4,-1.6598430252316474,-1.908063751450281,353
158023,5,-98.866,-3.763999999999996,4,-1.725537218276714,-1.9737579444953475,340
158134,5,-102.612,-3.745999999999995,4,-1.7909172520564214,-2.039137978275055,338
158243,5,-106.374,-3.7620000000000005,4,-1.856576538516448,-2.1047972647350814,333
158353,5,-110.172,-3.798000000000002,4,-1.9228641435071927,-2.171084869725826,331
158463,5,-113.97,-3.798000000000002,4,-1.9891517484979373,-2.2373724747165706,315
158572,5,-117.80199999999999,-3.8319999999999936,4,-2.05603276543436,-2.3042534916529935,312
158682,5,-121.652,-3.8500000000000085,4,-2.123227941636142,-2.3714486678547755,304
158793,5,-125.468,-3.8160000000000025,4,-2.1898297058922456,-2.438050432110879,299
158903,5,-129.28400000000002,-3.8160000000000167,4,-2.256431470148349,-2.5046521963669828,298
159013,5,-133.118,-3.8339999999999748,4,-2.3233473936698115,-2.571568119888445,294
159123,5,-136.952,-3.834000000000003,4,-2.390263317191274,-2.6384840434099077,286
159233,5,-140.784,-3.8319999999999936,4,-2.4571443341276966,-2.70536506034633,283
159343,5,-144.634,-3.8499999999999943,4,-2.5243395103294786,-2.772560236548112,278
159453,5,-148.466,-3.832000000000022,4,-2.5912205272659015,-2.839441253484535,276
159563,5,-152.29799999999997,-3.831999999999965,4,-2.6581015442023235,-2.906322270420957,273
159674,5,-156.112,-3.8140000000000214,4,-2.7246684018733878,-2.9728891280920213,271
159784,5,-159.892,-3.780000000000001,4,-2.7906418475987733,-3.038862573817407,271
159894,5,-163.638,-3.7460000000000093,4,-2.856021881378481,-3.1042426075971146,270
160004,5,-167.366,-3.7280000000000086,4,-2.9210877558928297,-3.169308482111463,268
160114,5,-171.094,-3.72799999999998,4,-2.9861536304071783,-3.234374356625812,269
160223,5,-174.804,-3.710000000000008,4,-3.050905345656168,-3.2991260718748014,266
160334,5,-178.498,-3.6939999999999884,4,-3.1153778082248382,-3.363598534443472,267
160444,5,-182.19,-3.6920000000000073,4,-3.1798153642084688,-3.4280360904271023,267
160555,5,-185.82999999999998,-3.6399999999999864,4,-3.2433453489810624,-3.491566075199696,264
160665,5,-189.488,-3.6580000000000155,4,-3.307189493019015,-3.5554102192376487,264
160775,5,-193.16400000000002,-3.676000000000016,4,-3.371347796322327,-3.6195685225409604,264
160885,5,-196.874,-3.7099999999999795,4,-3.4360995115713164,-3.68432023778995,262
160995,5,-200.566,-3.6920000000000073,4,-3.500537067554947,-3.7487577937735805,265
161105,5,-203.818,-3.2520000000000095,4,-3.557295174829803,-3.8055159010484365,270
161216,5,-206.296,-2.47799999999998,4,-3.600544433694222,-3.8487651599128556,273
161326,5,-207.474,-1.1779999999999973,4,-3.621104412282715,-3.8693251385013485,273
185092,5,14.222,-1.0020000000000007,5,0.24822072621863353,0.0,389
185203,5,11.462,-2.76,5,0.20004963886359003,-0.048171087355043496,387
185313,5,7.928,-3.534,5,0.13836970309811045,-0.10985102312052308,390
185424,5,4.113999999999999,-3.814000000000001,5,0.0718028454270467,-0.17641788079158682,391
185534,5,0.28200000000000003,-3.831999999999999,5,0.00492182849062401,-0.24329889772800953,389
185644,5,-3.568,-3.85,5,-0.06227334771115768,-0.3104940739297912,388
