Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA1
85749,2,-224.474,-1.7059999999999604,2,-3.917810385121751,-5.585681924912572,572
109685,2,95.54400000000001,-1.4599999999999795,3,1.6675573805254624,0.0,324
109794,2,91.464,-4.0800000000000125,3,1.5963479470440936,-0.07120943348136888,327
109905,2,86.26,-5.2039999999999935,3,1.5055210127703087,-0.16203636775515373,323
110017,2,80.668,-5.591999999999999,3,1.407922200998786,-0.2596351795266765,325
110128,2,75.058,-5.609999999999999,3,1.310009229961904,-0.3575481505635585,325
110239,2,69.484,-5.574000000000012,3,1.2127245774557398,-0.4548328030697226,323
110350,2,63.894000000000005,-5.589999999999989,3,1.115160672269257,-0.5523967082562053,322
110462,2,58.302,-5.592000000000006,3,1.0175618604977341,-0.6499955200277283,322
110573,2,52.763999999999996,-5.538000000000004,3,0.920905526522288,-0.7466518540031745,324
110684,2,47.226,-5.537999999999997,3,0.824249192546842,-0.8433081879786204,323
110796,2,41.67,-5.555999999999997,3,0.7272786993060372,-0.9402786812194253,323
110907,2,36.13,-5.539999999999999,3,0.6305874587455513,-1.036969921779911,322
111019,2,30.591999999999995,-5.538000000000007,3,0.5339311247701052,-1.1336262557553574,324
111129,2,25.07,-5.521999999999995,3,0.43755404347497845,-1.230003337050484,322
111240,2,19.532,-5.538,3,0.34089770949953246,-1.32665967102593,323
111351,2,13.959999999999999,-5.572000000000001,3,0.2436479635784084,-1.423909416947054,324
111463,2,8.370000000000001,-5.589999999999998,3,0.1460840583919254,-1.521473322133537,322
111574,2,2.778,-5.5920000000000005,3,0.048485246620402475,-1.61907213390506,322
111685,2,-2.866,-5.644,3,-0.050021136362157485,-1.7175785168876199,322
111797,2,-8.492,-5.626000000000001,3,-0.14821336007935848,-1.815770740604821,323
111908,2,-14.101999999999999,-5.609999999999998,3,-0.24612633111624033,-1.9136837116417027,325
112019,2,-19.694,-5.5920000000000005,3,-0.34372514288776324,-2.0112825234132257,322
112130,2,-25.268,-5.574000000000002,3,-0.4410097953939272,-2.1085671759193896,323
112241,2,-30.824,-5.556000000000001,3,-0.5379802886347321,-2.2055376691601944,325
112353,2,-36.346,-5.521999999999995,3,-0.6343573699298589,-2.3019147504553215,327
112613,2,-43.114,-6.768000000000001,3,-0.7524812537048352,-2.4200386342302975,333
112722,2,-49.672,-6.558,3,-0.8669399460506233,-2.5344973265760857,336
112832,2,-56.193999999999996,-6.5219999999999985,3,-0.9807703198656935,-2.648327700391156,342
112942,2,-62.698,-6.504000000000005,3,-1.0942865344154047,-2.761843914940867,344
113052,2,-69.238,-6.539999999999999,3,-1.2084310674958338,-2.875988448021296,344
113161,2,-74.46000000000001,-5.222000000000008,3,-1.299572161034978,-2.9671295415604404,350
113271,2,-79.876,-5.415999999999997,3,-1.3940991933229907,-3.0616565738484534,356
113380,2,-85.344,-5.467999999999989,3,-1.4895337968220406,-3.157091177347503,365
113490,2,-90.88399999999999,-5.539999999999992,3,-1.5862250373825262,-3.2537824179079884,381
113600,2,-96.458,-5.574000000000012,3,-1.6835096898886903,-3.3510670704141527,392
113711,2,-102.102,-5.6440000000000055,3,-1.7820160728712504,-3.449573453396713,402
113821,2,-107.81599999999999,-5.713999999999984,3,-1.8817441863302062,-3.549301566855669,420
113931,2,-113.548,-5.7320000000000135,3,-1.9817864590545213,-3.6493438395799838,429
114041,2,-119.226,-5.677999999999997,3,-2.0808862539827593,-3.748443634508222,440
114150,2,-124.87,-5.6440000000000055,3,-2.1793926369653196,-3.846950017490782,446
114260,2,-130.498,-5.627999999999986,3,-2.27761976726756,-3.9451771477930224,463
114370,2,-136.07,-5.572000000000003,3,-2.374869513188684,-4.042426893714146,476
114479,2,-141.62599999999998,-5.555999999999983,3,-2.4718400064294888,-4.139397386954951,486
114589,2,-147.16400000000002,-5.538000000000039,3,-2.5684963404049355,-4.236053720930398,490
114698,2,-152.666,-5.501999999999981,3,-2.664524355849663,-4.332081736375126,504
114808,2,-158.16799999999998,-5.501999999999981,3,-2.760552371294391,-4.428109751819854,517
114918,2,-163.602,-5.434000000000026,3,-2.855393562847763,-4.522950943373226,522
115028,2,-168.98200000000003,-5.380000000000024,3,-2.9492922766050587,-4.616849657130521,530
115137,2,-174.346,-5.363999999999976,3,-3.042911737682034,-4.710469118207496,538
115247,2,-179.67400000000004,-5.328000000000031,3,-3.1359028802282922,-4.803460260753755,538
115357,2,-184.932,-5.257999999999953,3,-3.2276722922981533,-4.895229672823616,544
115466,2,-190.206,-5.274000000000001,3,-3.319720957048334,-4.987278337573796,544
115576,2,-195.446,-5.240000000000009,3,-3.411176209852837,-5.0787335903783,545
115686,2,-200.61399999999998,-5.167999999999978,3,-3.501374825595904,-5.168932206121366,543
115796,2,-205.714,-5.100000000000023,3,-3.590386617447615,-5.2579439979730775,551
115906,2,-210.69,-4.975999999999999,3,-3.677234201026853,-5.3447915815523155,551
116015,2,-215.52599999999998,-4.835999999999984,3,-3.7616383236532984,-5.429195704178761,564
116125,2,-219.606,-4.0800000000000125,3,-3.832847757134667,-5.500405137660129,573
116234,2,-222.718,-3.1119999999999948,3,-3.8871624034567307,-5.554719783982193,582
116344,2,-224.494,-1.7760000000000105,3,-3.91815945097215,-5.585716831497613,573
140069,2,95.562,-1.441999999999993,4,1.6678715397908213,0.0,314
140180,2,91.466,-4.096000000000004,4,1.5963828536291333,-0.07148868616168791,316
140290,2,86.244,-5.221999999999994,4,1.5052417600899897,-0.1626297797008316,317
140399,2,80.67,-5.573999999999998,4,1.4079571075838258,-0.2599144322069955,315
140509,2,75.078,-5.591999999999999,4,1.3103582958123028,-0.35751324397851847,317
140618,2,69.504,-5.573999999999998,4,1.2130736433061389,-0.4547978964846824,317
140728,2,63.948,-5.5560000000000045,4,1.1161031500653338,-0.5517683897254875,318
140837,2,58.39200000000001,-5.55599999999999,4,1.0191326568245291,-0.6487388829662921,318
140947,2,52.836,-5.556000000000012,4,0.9221621635837239,-0.7457093762070973,315
141057,2,47.28000000000001,-5.55599999999999,4,0.8251916703429192,-0.8426798694479021,316
141166,2,41.706,-5.574000000000005,4,0.7279070178367552,-0.9399645219540661,317
141277,2,36.132,-5.574000000000005,4,0.6306223653305911,-1.0372491744602301,317
141387,2,30.558,-5.573999999999998,4,0.5333377128244272,-1.134533826966394,317
141497,2,25.020000000000003,-5.537999999999997,4,0.4366813788489813,-1.23119016094184,317
141606,2,19.464,-5.5560000000000045,4,0.3397108856081763,-1.328160654182645,316
141716,2,13.873999999999999,-5.59,4,0.24214698042169325,-1.4257245593691281,317
141825,2,8.282,-5.591999999999999,4,0.14454816865017037,-1.5233233711406509,316
141935,2,2.6900000000000004,-5.592,4,0.04694935687864747,-1.6209221829121738,317
142044,2,-2.972,-5.662000000000001,4,-0.051871185369271475,-1.7197427251600927,316
142154,2,-8.580000000000002,-5.608000000000002,4,-0.1497492498211135,-1.8176207896119347,314
142264,2,-14.190000000000001,-5.609999999999999,4,-0.24766222085799539,-1.9155337606488168,316
142373,2,-19.746,-5.555999999999997,4,-0.3446327140988003,-2.0125042538896216,318
142483,2,-25.302,-5.556000000000001,4,-0.44160320733960523,-2.1094747471304265,316
142593,2,-30.824,-5.522000000000002,4,-0.5379802886347321,-2.2058518284255535,319
142702,2,-36.346000000000004,-5.522000000000002,4,-0.634357369929859,-2.3022289097206805,320
142812,2,-41.796,-5.449999999999996,4,-0.72947781416355,-2.3973493539543713,323
142922,2,-47.3,-5.503999999999998,4,-0.8255407361933178,-2.493412275984139,330
143032,2,-52.767999999999994,-5.467999999999996,4,-0.9209753396923677,-2.5888468794831887,339
143142,2,-58.236000000000004,-5.468000000000011,4,-1.0164099431914178,-2.684281482982239,343
143252,2,-63.70399999999999,-5.467999999999989,4,-1.1118445466904676,-2.779716086481289,349
143362,2,-69.242,-5.538000000000011,4,-1.2085008806659137,-2.876372420456735,357
143471,2,-74.744,-5.501999999999995,4,-1.3045288961106416,-2.972400435901463,363
143581,2,-80.282,-5.537999999999997,4,-1.4011852300860876,-3.0690567698769087,369
143691,2,-85.854,-5.572000000000003,4,-1.4984349760072118,-3.1663065157980332,379
143802,2,-91.462,-5.608000000000004,4,-1.5963130404590538,-3.264184580249875,389
143911,2,-97.036,-5.573999999999998,4,-1.6935976929652177,-3.361469232756039,396
144021,2,-102.628,-5.591999999999999,4,-1.7911965047367406,-3.459068044527562,407
144131,2,-108.23600000000002,-5.608000000000018,4,-1.8890745691885829,-3.556946108979404,420
